"State","Urban_Rural","sex","worker_type","Disablity_Type","dis_worker_dist","worker_count","worker_total","worker_dist"
"MADHYA PRADESH","Total","M","Agricultural labourers","Total disabled population",0.158343563045217,6310657,37612306,0.167781709528791
"MADHYA PRADESH","Total","M","Cultivators","In Movement",0.152263407096301,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","Multiple disability",0.0815272302941469,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","In Hearing",0.170103768055986,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","Any Other",0.154745852495726,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","In Seeing",0.15347721822542,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","In Speech",0.133144827244091,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","Mental Illness",0.0821762181267357,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","Mental Retardation",0.0863198127590131,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","Cultivators","Total disabled population",0.144045970131117,6591064,37612306,0.175236902518022
"MADHYA PRADESH","Total","M","HHI workers","In Movement",0.0178140539255503,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","Multiple disability",0.00802607049849867,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","In Hearing",0.0177957044851243,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","Any Other",0.0175952902651032,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","In Seeing",0.0145132448954131,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","In Speech",0.0154277351985515,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","Mental Illness",0.00681646048977531,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","Mental Retardation",0.00897554271971828,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","HHI workers","Total disabled population",0.015594919161835,511048,37612306,0.0135872551924894
"MADHYA PRADESH","Total","M","Non-workers","In Movement",0.49043326663629,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","Multiple disability",0.752984872849397,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","In Hearing",0.442031233840108,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","Any Other",0.43817269027955,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","In Seeing",0.495300869131285,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","In Speech",0.518788600342287,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","Mental Illness",0.737103425061012,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","Mental Retardation",0.689678125872324,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Non-workers","Total disabled population",0.512638523050888,17465336,37612306,0.464351640657183
"MADHYA PRADESH","Total","M","Other workers","In Movement",0.176908294866969,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","Multiple disability",0.0652331687324785,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","In Hearing",0.201551349674217,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","Any Other",0.2051118441646,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","In Seeing",0.174976781580516,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","In Speech",0.176005159114021,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","Mental Illness",0.0633257594883447,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","Mental Retardation",0.0890683043095489,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","M","Other workers","Total disabled population",0.169377024610943,6734201,37612306,0.179042492103515
"MADHYA PRADESH","Total","P","Agricultural labourers","Total disabled population",0.14998218348625,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","Mental Illness",0.107837926758282,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","Multiple disability",0.0857808894400578,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","In Movement",0.152832202560669,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","Mental Retardation",0.121087875788851,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","Any Other",0.176619723083702,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","In Seeing",0.149798154023439,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","In Speech",0.150323120420057,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Agricultural labourers","In Hearing",0.161601729496823,12192267,72626809,0.167875570576149
"MADHYA PRADESH","Total","P","Cultivators","Total disabled population",0.109300606792441,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","Mental Illness",0.0655480474780452,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","Multiple disability",0.0597695555939281,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","In Movement",0.118674302882358,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","Mental Retardation",0.069084739662995,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","Any Other",0.119060450455031,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","In Seeing",0.111371703151604,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","In Speech",0.103557209624373,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","Cultivators","In Hearing",0.125504467742116,9844439,72626809,0.135548279423925
"MADHYA PRADESH","Total","P","HHI workers","Total disabled population",0.0145251303054066,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","Mental Illness",0.00685850226507732,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","Multiple disability",0.00747217556473008,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","In Movement",0.0160869500763457,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","Mental Retardation",0.00859864015526394,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","Any Other",0.0173437049841544,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","In Seeing",0.0132852694911561,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","In Speech",0.0145115688650395,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","HHI workers","In Hearing",0.0165282146610762,959259,72626809,0.0132080565456208
"MADHYA PRADESH","Total","P","Non-workers","Total disabled population",0.604414758130355,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","Mental Illness",0.772176245792524,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","Multiple disability",0.800833555719511,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","In Movement",0.578114731011173,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","Mental Retardation",0.734200480701258,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","Any Other",0.539763078956734,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","In Seeing",0.607259068295223,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","In Speech",0.605807512549766,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Non-workers","In Hearing",0.556169373992467,41052676,72626809,0.565255125004873
"MADHYA PRADESH","Total","P","Other workers","Total disabled population",0.121777321285547,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","Mental Illness",0.0475792777060714,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","Multiple disability",0.0461438236817732,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","In Movement",0.134291813469454,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","Mental Retardation",0.0670282636916314,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","Any Other",0.147213042520379,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","In Seeing",0.118285805038578,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","In Speech",0.125800588540765,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Total","P","Other workers","In Hearing",0.140196214107518,8578168,72626809,0.118112968449433
"MADHYA PRADESH","Urban","F","Agricultural labourers","Mental Illness",0.00699444558732771,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","Mental Retardation",0.0109449819212352,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","Any Other",0.0194143700787402,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","In Seeing",0.0153091599807218,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","In Speech",0.0146909827760892,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","In Movement",0.0187719197378256,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","Total disabled population",0.0157990253916687,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","In Hearing",0.0151167098925528,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Agricultural labourers","Multiple disability",0.00785931055948953,200074,9606487,0.0208269682767488
"MADHYA PRADESH","Urban","F","Cultivators","Mental Illness",0.00246862785435096,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","Mental Retardation",0.00351802990325418,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","Any Other",0.00659448818897638,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","In Seeing",0.00660561902871885,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","In Speech",0.00648429584599797,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","In Movement",0.00672684413269706,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","Total disabled population",0.00602648691262917,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","In Hearing",0.00622452760281586,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","Cultivators","Multiple disability",0.00311259824138199,79999,9606487,0.00832760196313179
"MADHYA PRADESH","Urban","F","HHI workers","Mental Illness",0.00514297469656449,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","Mental Retardation",0.00850190559953093,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","Any Other",0.0184793307086614,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","In Seeing",0.0128710345023105,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","In Speech",0.0128672745694022,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","In Movement",0.0156959696429598,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","Total disabled population",0.0145873787691998,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","In Hearing",0.0165493392614549,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","HHI workers","Multiple disability",0.00754805073535133,138384,9606487,0.0144052659416496
"MADHYA PRADESH","Urban","F","Non-workers","Mental Illness",0.948775972022218,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","Mental Retardation",0.914394605687482,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","Any Other",0.810777559055118,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","In Seeing",0.842882658123777,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","In Speech",0.860182370820669,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","In Movement",0.831541424711091,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","Total disabled population",0.844115577331097,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","In Hearing",0.826824749907373,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Non-workers","Multiple disability",0.933546027546494,8152545,9606487,0.848649979956252
"MADHYA PRADESH","Urban","F","Other workers","Mental Illness",0.0366179798395392,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","Mental Retardation",0.062640476888498,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","Any Other",0.144734251968504,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","In Seeing",0.122331528364471,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","In Speech",0.105775075987842,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","In Movement",0.127263841775427,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","Total disabled population",0.119471531595405,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","In Hearing",0.135284673335803,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","F","Other workers","Multiple disability",0.0479340129172827,1035485,9606487,0.107790183862217
"MADHYA PRADESH","Urban","M","Agricultural labourers","Multiple disability",0.0130329756755238,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","In Speech",0.0234978951396862,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","In Hearing",0.0269982015140742,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","Mental Retardation",0.0169775998967142,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","Any Other",0.0335068877403985,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","In Seeing",0.0257624416887409,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","Mental Illness",0.0135260575520488,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","Total disabled population",0.0266883854012782,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Agricultural labourers","In Movement",0.0300473653049141,300990,10462918,0.0287673094637653
"MADHYA PRADESH","Urban","M","Cultivators","Multiple disability",0.0107297342845908,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","In Speech",0.0206659012629162,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","In Hearing",0.022083734158685,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","Mental Retardation",0.0125879542960429,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","Any Other",0.0224019673768949,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","In Seeing",0.0209334489791134,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","Mental Illness",0.009680413738231,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","Total disabled population",0.0212651810844854,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","Cultivators","In Movement",0.0267416617327807,290629,10462918,0.0277770503410234
"MADHYA PRADESH","Urban","M","HHI workers","Multiple disability",0.0103364979495534,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","In Speech",0.0212782242632989,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","In Hearing",0.0255552302480238,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","Mental Retardation",0.011490542895875,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","Any Other",0.0239197679110069,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","In Seeing",0.0198316885065285,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","Mental Illness",0.0067630287760244,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","Total disabled population",0.0214712239725069,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","HHI workers","In Movement",0.0249819090849286,224703,10462918,0.0214761312284011
"MADHYA PRADESH","Urban","M","Non-workers","Multiple disability",0.812313914948598,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","In Speech",0.538384998086491,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","In Hearing",0.476703333472751,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","Mental Retardation",0.773094054612356,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","Any Other",0.469730446310208,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","In Seeing",0.503504535971307,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","Mental Illness",0.846969897891526,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","Total disabled population",0.542926897538371,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Non-workers","In Movement",0.511084797052826,5057925,10462918,0.483414378283381
"MADHYA PRADESH","Urban","M","Other workers","Multiple disability",0.153586877141734,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","In Speech",0.396172981247608,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","In Hearing",0.448659500606466,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","Mental Retardation",0.185849848299012,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","Any Other",0.450440930661492,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","In Seeing",0.42996788485431,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","Mental Illness",0.123060602042169,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","Total disabled population",0.387648312003359,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","M","Other workers","In Movement",0.407144266824551,4588671,10462918,0.438565130683429
"MADHYA PRADESH","Urban","P","Agricultural labourers","Multiple disability",0.0108638914263343,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","In Speech",0.0197078700675823,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","In Hearing",0.0215507966886742,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","Mental Retardation",0.0145778261545638,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","Any Other",0.0273279461424765,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","In Seeing",0.0210311553662167,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","Mental Illness",0.0109659732301242,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","Total disabled population",0.0220762078493681,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Agricultural labourers","In Movement",0.0259441364159431,501064,20069405,0.0249665597958684
"MADHYA PRADESH","Urban","P","Cultivators","Multiple disability",0.00753621297142111,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","In Speech",0.0145628951384347,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","In Hearing",0.014812633772352,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","Mental Retardation",0.00897994091121132,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","Any Other",0.0154710914995307,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","In Seeing",0.0144484935584869,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","Mental Illness",0.00685373326882761,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","Total disabled population",0.0148108473938153,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","Cultivators","In Movement",0.0194581023119573,370628,20069405,0.0184673138042707
"MADHYA PRADESH","Urban","P","HHI workers","Multiple disability",0.00916742790030014,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","In Speech",0.0176586003924133,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","In Hearing",0.0214262256095489,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","Mental Retardation",0.0103016638158918,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","Any Other",0.0215343784052045,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","In Seeing",0.0166812092593543,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","Mental Illness",0.00612804386389292,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","Total disabled population",0.0185555782146755,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","HHI workers","In Movement",0.0216026781044042,363087,20069405,0.0180915677370605
"MADHYA PRADESH","Urban","P","Non-workers","Multiple disability",0.863141067467049,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","In Speech",0.676869413560061,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","In Hearing",0.637226368300058,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","Mental Retardation",0.829303374280827,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","Any Other",0.619264421883934,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","In Seeing",0.657111327824257,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","Mental Illness",0.886873084986293,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","Total disabled population",0.670495061930363,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Non-workers","In Movement",0.627701642431217,13210470,20069405,0.658239245259139
"MADHYA PRADESH","Urban","P","Other workers","Multiple disability",0.109291400234895,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","In Speech",0.271201220841509,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","In Hearing",0.304983975629367,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","Mental Retardation",0.136837194837506,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","Any Other",0.316402162068854,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","In Seeing",0.290727813991685,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","Mental Illness",0.0891791646508628,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","Total disabled population",0.274062304611778,5624156,20069405,0.280235313403661
"MADHYA PRADESH","Urban","P","Other workers","In Movement",0.305293440736479,5624156,20069405,0.280235313403661
"MAHARASHTRA","Rural","F","Agricultural labourers","Multiple disability",0.0988095503986778,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","In Hearing",0.206858270630319,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","Any Other",0.22489339448065,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","In Speech",0.218328989390992,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","Mental Illness",0.155413347263941,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","Mental Retardation",0.107744271377542,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","In Movement",0.16905311778291,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","In Seeing",0.198400256172489,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Agricultural labourers","Total disabled population",0.189764787783391,6413845,30017040,0.213673466804189
"MAHARASHTRA","Rural","F","Cultivators","Multiple disability",0.0519732874723606,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","In Hearing",0.128445502936683,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","Any Other",0.130428835787272,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","In Speech",0.200671781505818,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","Mental Illness",0.0753558835052893,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","Mental Retardation",0.060700313464389,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","In Movement",0.089010113880704,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","In Seeing",0.117886043269135,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","Cultivators","Total disabled population",0.120836676666378,4891683,30017040,0.162963536711148
"MAHARASHTRA","Rural","F","HHI workers","Multiple disability",0.00529336877135774,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","In Hearing",0.0115000332096669,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","Any Other",0.0111432939094054,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","In Speech",0.0111321170294776,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","Mental Illness",0.00463628052762178,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","Mental Retardation",0.00524870604816174,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","In Movement",0.0106394839531735,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","In Seeing",0.00799204797897251,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","HHI workers","Total disabled population",0.00960084098222698,267802,30017040,0.00892166582714352
"MAHARASHTRA","Rural","F","Non-workers","Multiple disability",0.826413240122395,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","In Hearing",0.610118511068308,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","Any Other",0.584375251428112,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","In Speech",0.507341874380529,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","Mental Illness",0.742523181402638,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","Mental Retardation",0.807377347945472,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","In Movement",0.675742613681612,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","In Seeing",0.640758110461044,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Non-workers","Total disabled population",0.635650321379345,17253240,30017040,0.574781524094314
"MAHARASHTRA","Rural","F","Other workers","Multiple disability",0.0175105532352087,1190470,30017040,0.0396598065632054
"MAHARASHTRA","Rural","F","Other workers","In Hearing",0.0430776821550227,1190470,30017040,0.0396598065632054
